,tconst,averagerating,numvotes,movie,start_year,runtime_minutes,genres,id,release_date,production_budget,domestic_gross,worldwide_gross,net_pre_marketing,domestic/world,earnings/cost_ratio,year_released,Profitable?
3705,tt1535109,7.8,387402.0,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",92.0,"Oct 11, 2013",55000000.0,107136417.0,220648184.0,165648184.0,0.4855531328551519,3.0117851636363637,2013.0,True
3711,tt1535438,6.3,38667.0,Hope Springs,2012,100.0,"Comedy,Drama,Romance",75.0,"Aug 8, 2012",30000000.0,63536011.0,133085295.0,103085295.0,0.47740819900500653,3.4361765,2012.0,True
3721,tt1535612,5.1,15743.0,The Son of No One,2011,90.0,"Action,Crime,Drama",51.0,"Nov 4, 2011",15000000.0,30680.0,1148578.0,-13851422.0,0.026711289960281322,-0.9234281333333333,2011.0,False
3722,tt1535616,5.8,33603.0,The Divide,2011,112.0,"Drama,Horror,Sci-Fi",53.0,"Jan 13, 2012",3000000.0,18000.0,156362.0,-2843638.0,0.11511748378762103,-0.9478793333333333,2012.0,False
3727,tt1536044,5.7,93122.0,Paranormal Activity 2,2010,91.0,Horror,65.0,"Oct 20, 2010",3000000.0,84752907.0,177512032.0,174512032.0,0.4774488018930458,58.17067733333333,2010.0,True
3757,tt1537401,5.9,2211.0,Leap Year,2010,94.0,"Drama,Romance",40.0,"Jan 8, 2010",19000000.0,25918920.0,32618920.0,13618920.0,0.7945977365283706,0.7167852631578947,2010.0,False
3766,tt1538403,5.9,121936.0,The Mortal Instruments: City of Bones,2013,130.0,"Action,Fantasy,Horror",26.0,"Aug 21, 2013",60000000.0,31165421.0,75965567.0,15965567.0,0.410257202450684,0.26609278333333336,2013.0,False
3787,tt1540011,5.0,36867.0,Blair Witch,2016,89.0,"Horror,Mystery,Thriller",1.0,"Sep 16, 2016",10000000.0,20777061.0,38985577.0,28985577.0,0.532942246821177,2.8985577,2016.0,True
3797,tt1540133,7.3,75183.0,The Guard,2011,96.0,"Comedy,Crime,Thriller",54.0,"Jul 29, 2011",6000000.0,5359774.0,21197454.0,15197454.0,0.25284989414294756,2.532909,2011.0,True
3841,tt1541995,6.1,3429.0,Snow Flower and the Secret Fan,2011,104.0,"Drama,History",70.0,"Jul 15, 2011",6000000.0,1348205.0,11348205.0,5348205.0,0.11880337022463024,0.8913675,2011.0,False
3843,tt1542344,7.6,323949.0,127 Hours,2010,94.0,"Adventure,Biography,Drama",6.0,"Nov 5, 2010",18000000.0,18335230.0,60217171.0,42217171.0,0.3044850778526278,2.345398388888889,2010.0,True
3888,tt1544600,6.6,2488.0,The Grace Card,2010,101.0,Drama,18.0,"Feb 25, 2011",200000.0,2430735.0,2430735.0,2230735.0,1.0,11.153675,2011.0,True
3901,tt1545106,5.2,8838.0,Vamps,2012,92.0,"Comedy,Horror,Romance",79.0,"Nov 2, 2012",16000000.0,3361.0,94812.0,-15905188.0,0.03544909927013458,-0.99407425,2012.0,False
3935,tt1547234,6.5,105279.0,Premium Rush,2012,91.0,"Action,Crime,Thriller",10.0,"Aug 24, 2012",35000000.0,20275446.0,31393201.0,-3606799.0,0.6458546868157854,-0.1030514,2012.0,False
3955,tt1549572,7.0,85839.0,Another Earth,2011,92.0,"Drama,Romance,Sci-Fi",48.0,"Jul 22, 2011",175000.0,1321194.0,2102779.0,1927779.0,0.6283085383675603,11.01588,2011.0,True
3959,tt1549920,6.4,126623.0,The Last Stand,2013,107.0,"Action,Thriller",74.0,"Jan 18, 2013",30000000.0,12050299.0,48330757.0,18330757.0,0.24932982117370933,0.6110252333333334,2013.0,False
3972,tt1551641,6.0,695.0,Winnie Mandela,2011,104.0,"Biography,Drama,History",50.0,"Sep 6, 2013",15000000.0,61847.0,61847.0,-14938153.0,1.0,-0.9958768666666666,2013.0,False
3994,tt1554091,7.2,14602.0,A Better Life,2011,98.0,"Drama,Romance",84.0,"Jun 24, 2011",10000000.0,1759252.0,1884251.0,-8115749.0,0.9336611735909919,-0.8115749,2011.0,False
4009,tt1555064,6.3,16296.0,Country Strong,2010,117.0,"Drama,Music",71.0,"Dec 22, 2010",15000000.0,20218921.0,20601987.0,5601987.0,0.9814063565810424,0.3734658,2010.0,False
4010,tt1555069,5.5,753.0,Mary Queen of Scots,2013,119.0,"Biography,Drama,History",60.0,"Dec 7, 2018",25000000.0,16468499.0,46734733.0,21734733.0,0.352382434708678,0.86938932,2018.0,False
4064,tt1559547,6.2,79764.0,Beautiful Creatures,2013,124.0,"Drama,Fantasy,Romance",85.0,"Feb 14, 2013",50000000.0,19452138.0,60282876.0,10282876.0,0.32268098821297114,0.20565752,2013.0,False
4077,tt1560747,7.1,131365.0,The Master,2012,138.0,Drama,87.0,"Sep 14, 2012",37500000.0,16247159.0,50647416.0,13147416.0,0.3207894949665349,0.35059776,2012.0,False
4085,tt1560957,5.1,1244.0,I Want Your Money,2010,92.0,Documentary,14.0,"Oct 15, 2010",400000.0,433588.0,433588.0,33588.0,1.0,0.08397,2010.0,False
4094,tt1560985,4.2,33522.0,The Devil Inside,2012,83.0,Horror,12.0,"Jan 6, 2012",1000000.0,53262945.0,101759490.0,100759490.0,0.5234199286965766,100.75949,2012.0,True
4118,tt1562568,6.3,2869.0,Higher Ground,2011,109.0,Drama,25.0,"Aug 23, 2011",1800000.0,841056.0,842693.0,-957307.0,0.9980574183006148,-0.5318372222222222,2011.0,False
4119,tt1562847,5.9,514.0,Amigo,2010,124.0,"Drama,War",94.0,"Aug 19, 2011",1500000.0,184705.0,184705.0,-1315295.0,1.0,-0.8768633333333333,2011.0,False
4141,tt1563738,7.0,128094.0,One Day,2011,107.0,"Drama,Romance",84.0,"Aug 19, 2011",15000000.0,13843771.0,59168692.0,44168692.0,0.23397121910350832,2.9445794666666667,2011.0,True
4143,tt1563742,5.9,25607.0,Overboard,2018,112.0,"Comedy,Romance",61.0,"May 4, 2018",12000000.0,50316123.0,85369830.0,73369830.0,0.5893899870715451,6.1141525,2018.0,True
4152,tt1564349,6.9,20746.0,Dolphin Tale,2011,113.0,"Drama,Family",93.0,"Sep 23, 2011",37000000.0,72286779.0,96068724.0,59068724.0,0.7524486220926594,1.596452,2011.0,True
4160,tt1564585,4.4,83710.0,Skyline,2010,92.0,"Action,Sci-Fi,Thriller",99.0,"Nov 12, 2010",10000000.0,21416355.0,68264973.0,58264973.0,0.3137239210509905,5.8264973,2010.0,True
4183,tt1566501,6.6,4202.0,For Greater Glory: The True Story of Cristiada,2012,145.0,"Drama,History,War",14.0,"Jun 1, 2012",12000000.0,5669081.0,10026255.0,-1973745.0,0.5654235803896869,-0.16447875,2012.0,False
4223,tt1568338,6.6,137507.0,Man on a Ledge,2012,102.0,"Action,Adventure,Crime",64.0,"Jan 27, 2012",42000000.0,18620000.0,49621440.0,7621440.0,0.3752410248473241,0.18146285714285715,2012.0,False
4227,tt1568346,7.8,387580.0,The Girl with the Dragon Tattoo,2011,158.0,"Crime,Drama,Mystery",51.0,"Dec 20, 2011",90000000.0,102515793.0,239373970.0,149373970.0,0.42826625217436964,1.6597107777777778,2011.0,True
4237,tt1568911,7.2,136447.0,War Horse,2011,146.0,"Drama,History,War",12.0,"Dec 25, 2011",70000000.0,79883359.0,156815529.0,86815529.0,0.5094097472961368,1.2402218428571428,2011.0,True
4273,tt1570989,6.2,13397.0,Tiny Furniture,2010,98.0,"Comedy,Drama,Romance",18.0,"Nov 12, 2010",50000.0,391674.0,424149.0,374149.0,0.9234349249909819,7.48298,2010.0,True
4277,tt1571222,6.4,93259.0,A Dangerous Method,2011,99.0,"Biography,Drama,Romance",69.0,"Nov 23, 2011",20000000.0,5702083.0,14807531.0,-5192469.0,0.3850799299356523,-0.25962345,2011.0,False
4278,tt1571234,6.1,70193.0,Mortal Engines,2018,128.0,"Action,Adventure,Fantasy",4.0,"Dec 14, 2018",100000000.0,15951040.0,85287417.0,-14712583.0,0.1870268858066132,-0.14712583,2018.0,False
4281,tt1571249,6.8,36793.0,The Skeleton Twins,2014,93.0,"Comedy,Drama,Romance",36.0,"Sep 12, 2014",1000000.0,5284309.0,5797192.0,4797192.0,0.9115290644160138,4.797192,2014.0,True
4301,tt1572315,4.8,41784.0,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",55.0,"Jan 4, 2013",20000000.0,34341945.0,47666013.0,27666013.0,0.7204702646306919,1.38330065,2013.0,True
4318,tt1573072,5.5,11089.0,Housefull,2010,144.0,Comedy,34.0,"Apr 30, 2010",10100000.0,1183658.0,18726300.0,8626300.0,0.06320832198565654,0.8540891089108911,2010.0,False
4355,tt1576702,8.8,31.0,Skin Trade,2010,78.0,Documentary,19.0,"May 8, 2015",9000000.0,1242.0,1242.0,-8998758.0,1.0,-0.999862,2015.0,False
4374,tt1578275,5.3,48148.0,The Dilemma,2011,111.0,"Comedy,Drama",25.0,"Jan 14, 2011",70000000.0,48475290.0,70546865.0,546865.0,0.6871359910890441,0.007812357142857143,2011.0,False
4440,tt1582507,5.6,66303.0,House at the End of the Street,2012,101.0,"Drama,Horror,Thriller",73.0,"Sep 21, 2012",6900000.0,31611916.0,44103982.0,37203982.0,0.7167587724845343,5.391881449275362,2012.0,True
4466,tt1583420,6.1,58927.0,Larry Crowne,2011,98.0,"Comedy,Drama,Romance",25.0,"Jul 1, 2011",30000000.0,35608245.0,61449135.0,31449135.0,0.5794751219850369,1.0483045,2011.0,True
4467,tt1583421,5.8,165536.0,G.I. Joe: Retaliation,2013,110.0,"Action,Adventure,Sci-Fi",13.0,"Mar 27, 2013",140000000.0,122523060.0,375740705.0,235740705.0,0.3260840743884802,1.6838621785714285,2013.0,True
4479,tt1584131,3.7,1071.0,The Last Godfather,2010,100.0,"Comedy,Crime,Romance",41.0,"Apr 1, 2011",13400000.0,164247.0,164247.0,-13235753.0,1.0,-0.9877427611940298,2011.0,False
4506,tt1586265,5.7,65890.0,What to Expect When You're Expecting,2012,110.0,"Comedy,Drama,Romance",86.0,"May 18, 2012",37500000.0,41152203.0,88473016.0,50973016.0,0.4651384666258015,1.3592804266666667,2012.0,True
4512,tt1586752,6.8,60074.0,Machine Gun Preacher,2011,129.0,"Action,Biography,Crime",99.0,"Sep 23, 2011",30000000.0,538690.0,3721988.0,-26278012.0,0.1447317938692978,-0.8759337333333334,2011.0,False
4531,tt1587310,7.0,305832.0,Maleficent,2014,97.0,"Action,Adventure,Family",84.0,"May 30, 2014",180000000.0,241407328.0,758536735.0,578536735.0,0.318253970916781,3.2140929722222222,2014.0,True
4561,tt1588173,6.9,208709.0,Warm Bodies,2013,98.0,"Comedy,Horror,Romance",70.0,"Feb 1, 2013",30000000.0,66380662.0,115121608.0,85121608.0,0.5766134017169045,2.8373869333333332,2013.0,True
4563,tt1588334,6.5,60070.0,"Jeff, Who Lives at Home",2011,83.0,"Comedy,Drama",65.0,"Mar 16, 2012",10000000.0,4269426.0,4708127.0,-5291873.0,0.9068204829648818,-0.5291873,2012.0,False
4614,tt1590193,6.3,83114.0,The Commuter,2018,105.0,"Action,Mystery,Thriller",62.0,"Jan 12, 2018",40000000.0,36343858.0,101985431.0,61985431.0,0.3563632338819061,1.549635775,2018.0,True
4634,tt1591095,6.9,254197.0,Insidious,2010,103.0,"Horror,Mystery,Thriller",63.0,"Apr 1, 2011",1500000.0,54009150.0,99870886.0,98370886.0,0.540789735258782,65.58059066666667,2011.0,True
4637,tt1591479,6.5,63787.0,Act of Valor,2012,110.0,"Action,Adventure,Drama",52.0,"Feb 24, 2012",12000000.0,70012847.0,82497035.0,70497035.0,0.8486710704208945,5.874752916666667,2012.0,True
4664,tt1592525,6.1,89554.0,Lockout,2012,95.0,"Action,Sci-Fi,Thriller",22.0,"Apr 13, 2012",20000000.0,14326865.0,33943049.0,13943049.0,0.4220853877917685,0.69715245,2012.0,False
4681,tt1592873,4.4,51424.0,LOL,2012,97.0,"Comedy,Drama,Romance",14.0,"May 4, 2012",11000000.0,0.0,10431506.0,-568494.0,0.0,-0.05168127272727273,2012.0,False
4709,tt1594562,5.5,31089.0,The Innkeepers,2011,101.0,"Drama,Horror,Mystery",78.0,"Feb 3, 2012",750000.0,78396.0,1011535.0,261535.0,0.07750201426544806,0.3487133333333333,2012.0,False
4717,tt1594972,3.6,7951.0,Norm of the North,2016,90.0,"Adventure,Animation,Comedy",9.0,"Jan 15, 2016",18000000.0,17062499.0,30535660.0,12535660.0,0.5587728904500509,0.6964255555555555,2016.0,False
4739,tt1596343,7.3,329892.0,Fast Five,2011,130.0,"Action,Crime,Thriller",67.0,"Apr 29, 2011",125000000.0,210031325.0,630163454.0,505163454.0,0.3332965814929661,4.041307632,2011.0,True
4741,tt1596346,7.1,41659.0,Soul Surfer,2011,112.0,"Biography,Drama,Family",83.0,"Apr 8, 2011",18000000.0,43853424.0,47158652.0,29158652.0,0.9299125852876371,1.619925111111111,2011.0,True
4742,tt1596350,6.3,167438.0,This Means War,2012,103.0,"Action,Comedy,Romance",98.0,"Feb 17, 2012",65000000.0,54760791.0,156974557.0,91974557.0,0.3488513810553388,1.4149931846153847,2012.0,True
4744,tt1596363,7.8,309227.0,The Big Short,2015,130.0,"Biography,Comedy,Drama",42.0,"Dec 11, 2015",28000000.0,70259870.0,133162752.0,105162752.0,0.527624046099618,3.7558125714285713,2015.0,True
4745,tt1596365,6.4,165357.0,The Woman in Black,2012,95.0,"Drama,Fantasy,Horror",18.0,"Feb 3, 2012",15000000.0,54333290.0,128955898.0,113955898.0,0.4213323379749564,7.597059866666667,2012.0,True
4780,tt1598778,6.6,201536.0,Contagion,2011,106.0,"Action,Drama,Thriller",71.0,"Sep 9, 2011",60000000.0,75658097.0,137551594.0,77551594.0,0.5500343165779671,1.2925265666666668,2011.0,True
4784,tt1598828,5.3,38473.0,One for the Money,2012,91.0,"Action,Comedy,Crime",59.0,"Jan 27, 2012",42000000.0,26414527.0,36197221.0,-5802779.0,0.7297390868763102,-0.13816140476190475,2012.0,False
4792,tt1599348,6.8,192655.0,Safe House,2012,115.0,"Action,Adventure,Crime",99.0,"Feb 10, 2012",85000000.0,126181630.0,208542162.0,123542162.0,0.6050653200766184,1.4534372,2012.0,True
4800,tt1600195,5.1,72552.0,Abduction,2011,106.0,"Action,Mystery,Thriller",96.0,"Sep 23, 2011",35000000.0,28087155.0,86648359.0,51648359.0,0.32415103210437024,1.4756674,2011.0,True
4801,tt1600196,7.1,132161.0,The Drop,2014,106.0,"Crime,Drama",16.0,"Sep 12, 2014",12600000.0,10724389.0,19054534.0,6454534.0,0.5628260969279018,0.5122646031746032,2014.0,False
4848,tt1601913,6.8,228798.0,The Grey,2011,117.0,"Action,Adventure,Drama",95.0,"Jan 27, 2012",25000000.0,51580136.0,81249176.0,56249176.0,0.6348388813198549,2.24996704,2012.0,True
4851,tt1602098,6.7,22213.0,Albert Nobbs,2011,113.0,"Drama,Romance",67.0,"Dec 21, 2011",7500000.0,3014696.0,8539003.0,1039003.0,0.353050116038137,0.13853373333333333,2011.0,False
4864,tt1602613,5.7,100318.0,Only God Forgives,2013,90.0,"Crime,Drama",8.0,"Jul 19, 2013",4800000.0,775849.0,4494560.0,-305440.0,0.1726195667651561,-0.06363333333333333,2013.0,False
4866,tt1602620,7.9,84960.0,Amour,2012,127.0,"Drama,Romance",51.0,"Dec 19, 2012",9700000.0,6738954.0,36787044.0,27087044.0,0.18318824420902097,2.792478762886598,2012.0,True
4890,tt1604171,5.4,14279.0,Prom,2011,104.0,"Comedy,Drama,Family",97.0,"Apr 29, 2011",8000000.0,10130219.0,10763183.0,2763183.0,0.9411917459732869,0.345397875,2011.0,False
4905,tt1605630,6.7,192250.0,American Reunion,2012,113.0,Comedy,26.0,"Apr 6, 2012",50000000.0,56758835.0,236799211.0,186799211.0,0.2396918248177778,3.73598422,2012.0,True
4915,tt1605776,8.3,7.0,The Visit,2010,90.0,"Comedy,Drama,Romance",56.0,"Sep 11, 2015",5000000.0,65206105.0,98677816.0,93677816.0,0.660798015635044,18.7355632,2015.0,True
4919,tt1605783,7.7,356500.0,Midnight in Paris,2011,94.0,"Comedy,Fantasy,Romance",83.0,"May 20, 2011",30000000.0,56816662.0,162502774.0,132502774.0,0.34963502838419236,4.416759133333334,2011.0,True
4938,tt1606378,5.3,188383.0,A Good Day to Die Hard,2013,98.0,"Action,Thriller",34.0,"Feb 14, 2013",92000000.0,67349198.0,304249198.0,212249198.0,0.22136195737810951,2.3070565,2013.0,True
4943,tt1606389,6.8,173629.0,The Vow,2012,104.0,"Drama,Romance",42.0,"Feb 10, 2012",30000000.0,125014030.0,197618160.0,167618160.0,0.6326039570452432,5.587272,2012.0,True
4961,tt1606829,8.4,3332.0,The Other Dream Team,2012,89.0,"Documentary,Sport",53.0,"Sep 28, 2012",500000.0,134109.0,314444.0,-185556.0,0.42649565582424853,-0.371112,2012.0,False
4979,tt1608290,4.7,59914.0,Zoolander 2,2016,101.0,Comedy,64.0,"Feb 12, 2016",50000000.0,28848693.0,55348693.0,5348693.0,0.5212172399445819,0.10697386,2016.0,False
5034,tt1610996,5.8,15507.0,Absentia,2011,87.0,"Drama,Horror,Mystery",6.0,"Dec 31, 2011",70000.0,0.0,8555.0,-61445.0,0.0,-0.8777857142857143,2011.0,False
5044,tt1611224,5.9,142853.0,Abraham Lincoln: Vampire Hunter,2012,105.0,"Action,Fantasy,Horror",65.0,"Jun 22, 2012",67500000.0,37519139.0,137489730.0,69989730.0,0.27288684762127324,1.0368848888888889,2012.0,True
5052,tt1611845,5.4,75.0,Frozen,2010,92.0,"Fantasy,Romance",56.0,"Nov 22, 2013",150000000.0,400738009.0,1272469910.0,1122469910.0,0.3149292614707094,7.483132733333333,2013.0,True
5091,tt1612774,5.8,31316.0,Rubber,2010,82.0,"Comedy,Fantasy,Horror",55.0,"Apr 1, 2011",500000.0,100370.0,680914.0,180914.0,0.14740481176771222,0.361828,2011.0,False
5134,tt1615065,6.5,115793.0,Savages,2012,131.0,"Crime,Drama,Thriller",88.0,"Jul 6, 2012",45000000.0,47323100.0,82513490.0,37513490.0,0.573519554196532,0.8336331111111112,2012.0,False
5139,tt1615147,7.1,107264.0,Margin Call,2011,107.0,"Drama,Thriller",37.0,"Oct 21, 2011",3400000.0,5353586.0,20433227.0,17033227.0,0.2620039409340483,5.009772647058823,2011.0,True
5145,tt1615160,7.0,81288.0,The Foreigner,2017,113.0,"Action,Thriller",81.0,"Oct 13, 2017",35000000.0,34393507.0,140783360.0,105783360.0,0.2443009386904816,3.0223817142857143,2017.0,True
5163,tt1615918,4.4,28158.0,Alvin and the Chipmunks: Chipwrecked,2011,87.0,"Adventure,Animation,Comedy",49.0,"Dec 16, 2011",80000000.0,133107389.0,349088523.0,269088523.0,0.3812998143167256,3.3636065375,2011.0,True
5172,tt1616195,6.6,115925.0,J. Edgar,2011,137.0,"Biography,Crime,Drama",76.0,"Nov 9, 2011",35000000.0,37306030.0,84606030.0,49606030.0,0.4409381931760656,1.4173151428571429,2011.0,True
5173,tt1616203,6.0,436.0,One Day,2010,93.0,"Drama,Romance,Sci-Fi",84.0,"Aug 19, 2011",15000000.0,13843771.0,59168692.0,44168692.0,0.23397121910350832,2.9445794666666667,2011.0,True
5201,tt1617661,5.3,166327.0,Jupiter Ascending,2015,127.0,"Action,Adventure,Sci-Fi",91.0,"Feb 6, 2015",179000000.0,47482519.0,181982519.0,2982519.0,0.260918022571168,0.016662117318435754,2015.0,False
5208,tt1618430,6.2,3616.0,Dum Maaro Dum,2011,128.0,"Action,Crime,Drama",46.0,"Apr 22, 2011",5200000.0,564489.0,11633427.0,6433427.0,0.048523019055348005,1.2371975,2011.0,True
5210,tt1618442,6.0,86118.0,The Last Witch Hunter,2015,106.0,"Action,Adventure,Fantasy",96.0,"Oct 23, 2015",80000000.0,27367660.0,130818912.0,50818912.0,0.20920262660493613,0.6352364,2015.0,False
5219,tt1619029,6.7,66008.0,Jackie,2016,100.0,"Biography,Drama,History",87.0,"Dec 2, 2016",9000000.0,13960394.0,36588512.0,27588512.0,0.38155129129055587,3.0653902222222222,2016.0,True
5250,tt1620680,4.2,34888.0,A Wrinkle in Time,2018,109.0,"Adventure,Family,Fantasy",58.0,"Mar 9, 2018",103000000.0,100478608.0,133401882.0,30401882.0,0.7532023273854562,0.29516390291262135,2018.0,False
5265,tt1620935,6.8,21946.0,Bleed for This,2016,117.0,"Biography,Drama,Sport",65.0,"Nov 18, 2016",16000000.0,5083906.0,6603926.0,-9396074.0,0.7698308551610057,-0.587254625,2016.0,False
5271,tt1621039,5.9,20934.0,Free Birds,2013,91.0,"Adventure,Animation,Comedy",16.0,"Nov 1, 2013",55000000.0,55750480.0,110387072.0,55387072.0,0.5050453734292364,1.0070376727272727,2013.0,True
5272,tt1621045,6.6,41043.0,Think Like a Man,2012,122.0,"Comedy,Romance",45.0,"Apr 20, 2012",12000000.0,91547205.0,113373764.0,101373764.0,0.8074813940198722,8.447813666666667,2012.0,True
5300,tt1622547,6.1,87254.0,30 Minutes or Less,2011,83.0,"Action,Comedy,Crime",60.0,"Aug 12, 2011",28000000.0,37053924.0,40966716.0,12966716.0,0.9044885120886917,0.463097,2011.0,False
5308,tt1622979,5.9,98061.0,Final Destination 5,2011,92.0,Horror,49.0,"Aug 12, 2011",40000000.0,42587643.0,155011165.0,115011165.0,0.2747391970120346,2.875279125,2011.0,True
5314,tt1623205,6.3,192045.0,Oz the Great and Powerful,2013,130.0,"Adventure,Family,Fantasy",54.0,"Mar 8, 2013",200000000.0,234770996.0,490359051.0,290359051.0,0.47877365681580947,1.451795255,2013.0,True
5316,tt1623288,7.0,87250.0,ParaNorman,2012,92.0,"Adventure,Animation,Comedy",89.0,"Aug 17, 2012",60000000.0,56003051.0,108119662.0,48119662.0,0.5179728641771004,0.8019943666666667,2012.0,False
5330,tt1623771,7.2,20.0,Stitches,2010,71.0,Horror,79.0,"Apr 1, 2013",2000000.0,0.0,63555.0,-1936445.0,0.0,-0.9682225,2013.0,False
5356,tt1625346,6.3,74071.0,Young Adult,2011,94.0,"Comedy,Drama",94.0,"Dec 9, 2011",12000000.0,16311571.0,22750356.0,10750356.0,0.7169809122986911,0.895863,2011.0,False
5399,tt1628841,5.2,155344.0,Independence Day: Resurgence,2016,120.0,"Action,Adventure,Sci-Fi",33.0,"Jun 24, 2016",165000000.0,103144286.0,384169424.0,219169424.0,0.26848645299788354,1.3282995393939394,2016.0,True
5419,tt1629705,6.6,8553.0,Blackthorn,2011,102.0,"Action,Adventure,Western",46.0,"Oct 7, 2011",4500000.0,200558.0,1217307.0,-3282693.0,0.16475548074561305,-0.7294873333333334,2011.0,False
5431,tt1629757,7.2,28994.0,Chasing Mavericks,2012,116.0,"Biography,Drama,Sport",67.0,"Oct 26, 2012",20000000.0,6002756.0,8300821.0,-11699179.0,0.7231520833903056,-0.58495895,2012.0,False
5438,tt1630036,7.0,17586.0,Courageous,2011,129.0,Drama,87.0,"Sep 30, 2011",2000000.0,34522221.0,35185884.0,33185884.0,0.9811383735591239,16.592942,2011.0,True
5473,tt1631867,7.9,546284.0,Edge of Tomorrow,2014,113.0,"Action,Sci-Fi",95.0,"Jun 6, 2014",178000000.0,100206256.0,370541256.0,192541256.0,0.2704321162013873,1.0816924494382023,2014.0,True
5486,tt1632705,6.6,12.0,Creed,2010,77.0,Horror,91.0,"Nov 25, 2015",37000000.0,109767581.0,173567581.0,136567581.0,0.6324198353608442,3.691015702702703,2015.0,True
5487,tt1632708,6.6,317338.0,Friends with Benefits,2011,109.0,"Comedy,Romance",55.0,"Jul 22, 2011",35000000.0,55802754.0,146595891.0,111595891.0,0.3806570130945894,3.1884540285714285,2011.0,True
5507,tt1633356,4.0,23190.0,Shark Night 3D,2011,90.0,"Horror,Thriller",52.0,"Sep 2, 2011",25000000.0,18877153.0,18877153.0,-6122847.0,1.0,-0.24491388,2011.0,False
5510,tt1634003,6.5,8197.0,Underdogs,2013,106.0,"Adventure,Animation,Family",41.0,"Aug 16, 2013",2500000.0,35017.0,1392649.0,-1107351.0,0.025144167697675437,-0.4429404,2013.0,False
5521,tt1634122,6.3,110824.0,Johnny English Reborn,2011,101.0,"Action,Adventure,Comedy",19.0,"Oct 21, 2011",45000000.0,8406711.0,164640401.0,119640401.0,0.051061045459917215,2.6586755777777777,2011.0,True
5559,tt1636826,6.7,177782.0,Project X,2012,88.0,Comedy,58.0,"Mar 2, 2012",12000000.0,54731865.0,103028188.0,91028188.0,0.5312319479014811,7.585682333333334,2012.0,True
5574,tt1637688,6.7,346077.0,In Time,2011,109.0,"Action,Crime,Drama",74.0,"Oct 28, 2011",35000000.0,37553932.0,165103952.0,130103952.0,0.22745628766051584,3.7172557714285714,2011.0,True
5579,tt1637706,6.4,80738.0,Our Idiot Brother,2011,90.0,"Comedy,Drama",78.0,"Aug 26, 2011",5000000.0,24814830.0,25861249.0,20861249.0,0.9595371824462152,4.1722498,2011.0,True
5584,tt1637725,6.9,538367.0,Ted,2012,106.0,"Comedy,Fantasy",84.0,"Jun 29, 2012",50000000.0,218665740.0,556016627.0,506016627.0,0.3932719443657932,10.12033254,2012.0,True
5651,tt1640459,6.1,41633.0,Hobo with a Shotgun,2011,86.0,"Action,Comedy,Horror",33.0,"May 6, 2011",3000000.0,703372.0,834953.0,-2165047.0,0.8424090936855129,-0.7216823333333333,2011.0,False
5654,tt1640484,5.7,9089.0,Jumping the Broom,2011,112.0,"Comedy,Drama",93.0,"May 6, 2011",7000000.0,37295394.0,38158601.0,31158601.0,0.9773784421499101,4.4512287142857145,2011.0,True
5655,tt1640486,4.6,1566.0,Inside Out,2011,93.0,"Crime,Drama",98.0,"Jun 19, 2015",175000000.0,356461711.0,854235992.0,679235992.0,0.41728715991634313,3.881348525714286,2015.0,True
5665,tt1640711,5.7,12069.0,A Few Best Men,2011,97.0,"Comedy,Romance",55.0,"May 5, 2015",15000000.0,0.0,17224539.0,2224539.0,0.0,0.1483026,2015.0,False
5688,tt1641841,5.7,6942.0,Skin Trade,2014,96.0,"Action,Crime,Thriller",19.0,"May 8, 2015",9000000.0,1242.0,1242.0,-8998758.0,1.0,-0.999862,2015.0,False
5724,tt1645080,6.6,53682.0,The Art of Getting By,2011,83.0,"Drama,Romance",20.0,"Jun 17, 2011",4000000.0,1430241.0,1989035.0,-2010965.0,0.7190627615904195,-0.50274125,2011.0,False
5725,tt1645089,8.3,65304.0,Inside Job,2010,109.0,"Crime,Documentary",17.0,"Oct 8, 2010",2000000.0,4311834.0,7799257.0,5799257.0,0.5528518934560048,2.8996285,2010.0,True
5738,tt1645170,6.4,250976.0,The Dictator,2012,83.0,Comedy,96.0,"May 16, 2012",65000000.0,59650222.0,180148897.0,115148897.0,0.33111622104463956,1.7715214923076923,2012.0,True
5763,tt1646127,6.4,971.0,Lights Out,2010,87.0,"Drama,Mystery,Thriller",55.0,"Jul 22, 2016",5000000.0,67268835.0,148806510.0,143806510.0,0.45205572659421955,28.761302,2016.0,True
5790,tt1646971,7.8,278205.0,How to Train Your Dragon 2,2014,102.0,"Action,Adventure,Animation",99.0,"Jun 13, 2014",145000000.0,177002924.0,614586270.0,469586270.0,0.28800338152689287,3.238526,2014.0,True
5801,tt1646987,5.7,172330.0,Wrath of the Titans,2012,99.0,"Action,Adventure,Fantasy",87.0,"Mar 30, 2012",150000000.0,83670083.0,305270083.0,155270083.0,0.27408543338981567,1.0351338866666666,2012.0,True
5818,tt1647668,7.0,41008.0,Million Dollar Arm,2014,124.0,"Biography,Drama,Sport",17.0,"May 16, 2014",25000000.0,36447959.0,39217912.0,14217912.0,0.9293702071645221,0.56871648,2014.0,False
5832,tt1648179,6.4,81761.0,Here Comes the Boom,2012,105.0,"Action,Comedy,Sport",52.0,"Oct 12, 2012",42000000.0,45290318.0,73239258.0,31239258.0,0.6183885423852874,0.7437918571428571,2012.0,False
