,tconst,averagerating,numvotes,movie,start_year,runtime_minutes,genres,id,release_date,production_budget,domestic_gross,worldwide_gross,net_pre_marketing,domestic/world,earnings/cost_ratio,year_released,Profitable?
225,tt1711525,5.8,59253.0,Office Christmas Party,2016,105.0,Comedy,81.0,"Dec 9, 2016",45000000.0,54767494.0,91323299.0,46323299.0,0.5997099820057968,1.0294066444444445,2016.0,False
226,tt1714206,7.1,133887.0,The Spectacular Now,2013,95.0,"Comedy,Drama,Romance",22.0,"Aug 2, 2013",2500000.0,6852971.0,6916951.0,4416951.0,0.990750259760406,1.7667804,2013.0,False
228,tt1714210,7.6,25424.0,Weekend,2011,97.0,"Drama,Romance",43.0,"Sep 23, 2011",190000.0,484592.0,1577585.0,1387585.0,0.3071733060342232,7.303078947368421,2011.0,True
231,tt1716777,7.1,39618.0,People Like Us,2012,114.0,"Comedy,Drama",60.0,"Jun 29, 2012",16000000.0,12431792.0,12617472.0,-3382528.0,0.9852838983910565,-0.211408,2012.0,False
233,tt1723811,7.2,171353.0,Shame,2011,101.0,Drama,97.0,"Dec 2, 2011",6500000.0,4002293.0,20412841.0,13912841.0,0.19606741658351232,2.1404370769230767,2011.0,True
235,tt1727388,7.4,132642.0,The Way Way Back,2013,103.0,"Comedy,Drama",83.0,"Jul 5, 2013",5000000.0,21502690.0,26853810.0,21853810.0,0.8007314418326487,4.370762,2013.0,True
236,tt1731697,5.1,25089.0,The Lords of Salem,2012,101.0,"Horror,Thriller",84.0,"Apr 19, 2013",1500000.0,1165881.0,1541131.0,41131.0,0.7565099916879227,0.027420666666666666,2013.0,False
239,tt1742336,6.7,24780.0,Your Sister's Sister,2011,90.0,"Comedy,Drama",73.0,"Jun 15, 2012",120000.0,1597486.0,3090593.0,2970593.0,0.516886565134911,24.754941666666667,2012.0,True
240,tt1742650,4.9,18552.0,I Don't Know How She Does It,2011,89.0,"Comedy,Romance",58.0,"Sep 16, 2011",24000000.0,9659074.0,24474463.0,474463.0,0.39465928220774443,0.019769291666666668,2011.0,False
243,tt1758692,6.7,55841.0,Like Crazy,2011,86.0,"Drama,Romance",74.0,"Oct 28, 2011",250000.0,3395391.0,3728400.0,3478400.0,0.910683134856775,13.9136,2011.0,True
244,tt1758795,5.8,34524.0,The To Do List,2013,104.0,"Comedy,Romance",77.0,"Jul 26, 2013",1500000.0,3491669.0,4128828.0,2628828.0,0.8456804206908111,1.752552,2013.0,False
247,tt1763303,6.9,62589.0,The First Time,2012,95.0,"Comedy,Drama,Romance",67.0,"Oct 19, 2012",2000000.0,17061.0,17061.0,-1982939.0,1.0,-0.9914695,2012.0,False
252,tt1781769,6.6,84668.0,Anna Karenina,2012,129.0,"Drama,Romance",13.0,"Nov 16, 2012",49000000.0,12816367.0,71004627.0,22004627.0,0.18050044823135258,0.44907402040816324,2012.0,False
254,tt1790886,6.1,118678.0,The Campaign,2012,85.0,Comedy,18.0,"Aug 10, 2012",95000000.0,86907746.0,104907746.0,9907746.0,0.8284206773444546,0.10429206315789474,2012.0,False
258,tt1800246,6.2,92148.0,That Awkward Moment,2014,94.0,"Comedy,Romance",78.0,"Jan 31, 2014",8000000.0,26068955.0,53068955.0,45068955.0,0.49122796934667357,5.633619375,2014.0,True
263,tt1814621,5.7,31849.0,Admission,2013,107.0,"Comedy,Drama,Romance",76.0,"Mar 22, 2013",13000000.0,18007317.0,18733666.0,5733666.0,0.9612276102285586,0.44105123076923075,2013.0,False
265,tt1826590,6.1,21078.0,About Last Night,2014,100.0,"Comedy,Romance",58.0,"Feb 14, 2014",13000000.0,48637684.0,50445860.0,37445860.0,0.9641561071612219,2.880450769230769,2014.0,True
271,tt1841642,5.3,12025.0,Demonic,2015,83.0,"Horror,Thriller",56.0,"Oct 10, 2017",3000000.0,0.0,4668109.0,1668109.0,0.0,0.5560363333333334,2017.0,False
273,tt1850457,6.0,58994.0,Sisters,2015,118.0,Comedy,57.0,"Dec 18, 2015",30000000.0,87044645.0,106030660.0,76030660.0,0.8209384436539393,2.5343553333333335,2015.0,True
275,tt1860213,5.9,101393.0,Dirty Grandpa,2016,102.0,Comedy,62.0,"Jan 22, 2016",11500000.0,35593113.0,105078449.0,93578449.0,0.338728952879767,8.137256434782609,2016.0,True
276,tt1862079,7.0,111907.0,Safety Not Guaranteed,2012,86.0,"Comedy,Drama,Romance",77.0,"Jun 8, 2012",750000.0,4010957.0,4422318.0,3672318.0,0.9069806829811877,4.896424,2012.0,True
279,tt1878841,4.4,12435.0,The Darkness,2016,92.0,"Horror,Thriller",98.0,"May 13, 2016",4000000.0,10753574.0,10898293.0,6898293.0,0.9867209479502891,1.72457325,2016.0,False
280,tt1878870,7.3,87602.0,The Edge of Seventeen,2016,104.0,"Comedy,Drama",86.0,"Nov 18, 2016",9000000.0,14431633.0,19096003.0,10096003.0,0.755741031251409,1.1217781111111111,2016.0,False
282,tt1915581,6.1,123955.0,Magic Mike,2012,110.0,"Comedy,Drama",88.0,"Jun 29, 2012",7000000.0,113721571.0,170549753.0,163549753.0,0.6667941113934067,23.364250428571427,2012.0,True
283,tt1920849,5.3,43131.0,Bachelorette,2012,87.0,"Comedy,Romance",35.0,"Sep 7, 2012",3000000.0,446770.0,12577401.0,9577401.0,0.03552164711930549,3.192467,2012.0,True
285,tt1931435,5.6,44221.0,The Big Wedding,2013,89.0,"Comedy,Drama,Romance",87.0,"Apr 26, 2013",32500000.0,21819348.0,48425971.0,15925971.0,0.45057120279529345,0.4900298769230769,2013.0,False
290,tt1935179,7.4,156786.0,Mud,2012,130.0,Drama,98.0,"Apr 26, 2013",10000000.0,21590086.0,31556959.0,21556959.0,0.6841624378318583,2.1556959,2013.0,True
295,tt1951181,6.6,26618.0,The Immigrant,2013,120.0,"Drama,Romance",72.0,"May 16, 2014",16000000.0,2013456.0,7585011.0,-8414989.0,0.2654519551784434,-0.5259368125,2014.0,False
297,tt1956620,5.1,100520.0,Sex Tape,2014,94.0,"Comedy,Romance",54.0,"Jul 18, 2014",40000000.0,38543473.0,126069509.0,86069509.0,0.30573191968249835,2.151737725,2014.0,True
298,tt1967545,6.9,39242.0,Labor Day,2013,111.0,"Drama,Romance",19.0,"Jan 31, 2014",18000000.0,13371528.0,14189810.0,-3810190.0,0.9423331249678466,-0.2116772222222222,2014.0,False
300,tt1972779,6.7,59750.0,The Best of Me,2014,118.0,"Drama,Romance",42.0,"Oct 17, 2014",26000000.0,26766213.0,41059418.0,15059418.0,0.6518897320950823,0.5792083846153846,2014.0,False
301,tt1974419,6.2,72359.0,The Neon Demon,2016,117.0,"Horror,Thriller",68.0,"Jun 24, 2016",7500000.0,1333124.0,3559803.0,-3940197.0,0.3744937570983563,-0.5253596,2016.0,False
304,tt1987680,6.7,24169.0,The Upside,2017,126.0,"Comedy,Drama",85.0,"Jan 11, 2019",37500000.0,108235497.0,119024536.0,81524536.0,0.9093544964544117,2.1739876266666665,2019.0,True
309,tt2004420,6.3,266020.0,Neighbors,2014,97.0,Comedy,64.0,"May 9, 2014",18000000.0,150086800.0,270944428.0,252944428.0,0.5539394225889008,14.052468222222222,2014.0,True
312,tt2023587,6.2,158487.0,Mama,2013,100.0,"Horror,Thriller",9.0,"Jan 18, 2013",15000000.0,71628180.0,148095566.0,133095566.0,0.4836618808695461,8.873037733333334,2013.0,True
316,tt2059171,6.3,29550.0,13 Sins,2014,93.0,"Horror,Thriller",51.0,"Apr 18, 2014",4000000.0,9134.0,47552.0,-3952448.0,0.19208445491251683,-0.988112,2014.0,False
322,tt2083355,6.7,13967.0,The Best Man Holiday,2013,123.0,"Comedy,Drama",73.0,"Nov 15, 2013",17000000.0,70525195.0,72835710.0,55835710.0,0.9682777170703766,3.2844535294117647,2013.0,True
324,tt2091473,6.6,34659.0,Promised Land,2012,106.0,Drama,13.0,"Jan 4, 2013",15000000.0,7597898.0,12394562.0,-2605438.0,0.6130025409530405,-0.17369586666666667,2013.0,False
328,tt2103254,4.9,44345.0,Tammy,2014,97.0,"Comedy,Romance",3.0,"Jul 2, 2014",20000000.0,84525432.0,96407655.0,76407655.0,0.8767502124182981,3.82038275,2014.0,True
335,tt2126357,5.8,13109.0,Second Act,2018,103.0,"Comedy,Drama,Romance",83.0,"Dec 21, 2018",15700000.0,39282227.0,63288854.0,47588854.0,0.6206815974263019,3.0311371974522294,2018.0,True
338,tt2139881,7.2,12814.0,Long Shot,2019,125.0,"Comedy,Romance",75.0,"May 3, 2019",40000000.0,30202860.0,43711031.0,3711031.0,0.6909665434338531,0.092775775,2019.0,False
340,tt2140619,6.4,60510.0,Two Night Stand,2014,86.0,"Comedy,Romance",60.0,"Sep 26, 2014",1600000.0,15600.0,868081.0,-731919.0,0.017970673243625883,-0.457449375,2014.0,False
342,tt2170299,6.7,44061.0,Bad Words,2013,89.0,"Comedy,Drama",44.0,"Mar 14, 2014",10000000.0,7779614.0,7843145.0,-2156855.0,0.9918998054989421,-0.2156855,2014.0,False
343,tt2170593,7.3,89372.0,St. Vincent,2014,102.0,"Comedy,Drama",61.0,"Oct 10, 2014",13000000.0,44137712.0,54837234.0,41837234.0,0.8048858190039272,3.2182487692307693,2014.0,True
347,tt2176013,6.8,48364.0,Jab Tak Hai Jaan,2012,176.0,"Drama,Romance",64.0,"Nov 13, 2012",9200000.0,3047539.0,5806666.0,-3393334.0,0.524834560830604,-0.36884065217391304,2012.0,False
351,tt2184339,5.7,183549.0,The Purge,2013,85.0,"Horror,Thriller",67.0,"Jun 7, 2013",3000000.0,64473115.0,91266581.0,88266581.0,0.7064263204951219,29.422193666666665,2013.0,True
352,tt2191701,5.4,128500.0,Grown Ups 2,2013,101.0,Comedy,48.0,"Jul 12, 2013",80000000.0,133668525.0,247023808.0,167023808.0,0.5411159599644744,2.0877976,2013.0,True
354,tt2203939,6.0,122889.0,The Other Woman,2014,109.0,"Comedy,Romance",2.0,"Apr 25, 2014",40000000.0,83911193.0,195111193.0,155111193.0,0.4300685763322661,3.877779825,2014.0,True
356,tt2209418,7.9,123107.0,Before Midnight,2013,109.0,"Drama,Romance",99.0,"May 24, 2013",3000000.0,8110621.0,23251930.0,20251930.0,0.3488149585862335,6.7506433333333336,2013.0,True
359,tt2229499,6.6,216350.0,Don Jon,2013,90.0,"Comedy,Drama,Romance",18.0,"Sep 27, 2013",5500000.0,24477704.0,41268579.0,35768579.0,0.5931317383135484,6.503378,2013.0,True
363,tt2234155,6.3,179817.0,The Internship,2013,119.0,Comedy,63.0,"Jun 7, 2013",58000000.0,44672764.0,93672764.0,35672764.0,0.4769023790095486,0.6150476551724138,2013.0,False
365,tt2235108,6.1,23321.0,Dear White People,2014,108.0,"Comedy,Drama,Romance",51.0,"Oct 17, 2014",1250000.0,4404154.0,5403771.0,4153771.0,0.8150149219868865,3.3230168,2014.0,True
366,tt2239832,5.8,18533.0,Think Like a Man Too,2014,106.0,"Comedy,Romance",36.0,"Jun 20, 2014",24000000.0,65028687.0,70027933.0,46027933.0,0.9286106873952713,1.9178305416666668,2014.0,False
374,tt2265398,6.1,53546.0,Drinking Buddies,2013,90.0,"Comedy,Drama,Romance",45.0,"Aug 23, 2013",500000.0,343706.0,407100.0,-92900.0,0.8442790469172193,-0.1858,2013.0,False
382,tt2318092,6.3,37869.0,Endless Love,2014,104.0,"Drama,Romance",82.0,"Feb 14, 2014",20000000.0,23438250.0,34718173.0,14718173.0,0.6751003285800782,0.73590865,2014.0,False
385,tt2334873,7.3,179453.0,Blue Jasmine,2013,98.0,Drama,90.0,"Jul 26, 2013",18000000.0,33404871.0,102912961.0,84912961.0,0.3245934299762301,4.717386722222222,2013.0,True
387,tt2347569,7.4,60026.0,Frances Ha,2012,86.0,"Comedy,Drama,Romance",14.0,"May 17, 2013",3000000.0,4067398.0,11262769.0,8262769.0,0.36113659083303584,2.754256333333333,2013.0,True
389,tt2350496,7.8,42618.0,The Lunchbox,2013,104.0,"Drama,Romance",42.0,"Feb 28, 2014",1700000.0,4231500.0,12231500.0,10531500.0,0.34595102808322775,6.195,2014.0,True
392,tt2358925,5.4,29004.0,Unfinished Business,2015,91.0,"Comedy,Drama",32.0,"Mar 6, 2015",35000000.0,10219501.0,13214051.0,-21785949.0,0.773381380168731,-0.6224556857142857,2015.0,False
394,tt2361509,7.1,191494.0,The Intern,2015,121.0,"Comedy,Drama",6.0,"Sep 25, 2015",40000000.0,75764672.0,197115710.0,157115710.0,0.3843664820018658,3.92789275,2015.0,True
399,tt2381111,7.5,117021.0,Brooklyn,2015,117.0,"Drama,Romance",79.0,"Nov 4, 2015",11000000.0,38322743.0,62076141.0,51076141.0,0.6173506017392415,4.643285545454545,2015.0,True
403,tt2387559,6.4,70706.0,Delivery Man,2013,105.0,"Comedy,Drama",21.0,"Nov 22, 2013",22000000.0,30659817.0,70536870.0,48536870.0,0.43466370140892274,2.2062213636363635,2013.0,True
404,tt2390361,7.0,55698.0,Enough Said,2013,93.0,"Comedy,Drama,Romance",88.0,"Sep 18, 2013",8000000.0,17550872.0,25621449.0,17621449.0,0.6850070033119516,2.202681125,2013.0,True
405,tt2398249,5.5,19832.0,They Came Together,2014,83.0,"Comedy,Romance",58.0,"Jun 27, 2014",3000000.0,0.0,82780.0,-2917220.0,0.0,-0.9724066666666666,2014.0,False
406,tt2402927,7.2,100680.0,Carol,2015,118.0,"Drama,Romance",60.0,"Nov 20, 2015",11800000.0,12711491.0,42843521.0,31043521.0,0.2966957594358316,2.6308068644067797,2015.0,True
410,tt2446980,6.6,118086.0,Joy,2015,124.0,Drama,88.0,"Dec 25, 2015",60000000.0,56451232.0,101134059.0,41134059.0,0.5581822044737669,0.68556765,2015.0,False
415,tt2465146,5.8,11597.0,And So It Goes,2014,94.0,"Comedy,Drama,Romance",14.0,"Jul 25, 2014",18000000.0,15160801.0,17920013.0,-79987.0,0.8460262277711518,-0.004443722222222222,2014.0,False
418,tt2479800,6.2,25402.0,Palo Alto,2013,100.0,Drama,58.0,"May 9, 2014",1000000.0,767732.0,1156309.0,156309.0,0.6639505530096194,0.156309,2014.0,False
420,tt2503944,6.6,95988.0,Burnt,2015,101.0,"Comedy,Drama",27.0,"Oct 30, 2015",20000000.0,13651946.0,36773510.0,16773510.0,0.37124402864997114,0.8386755,2015.0,False
425,tt2531344,6.2,57142.0,Blockers,2018,102.0,Comedy,60.0,"Apr 6, 2018",21000000.0,60311495.0,94045328.0,73045328.0,0.6413024047297703,3.4783489523809523,2018.0,True
427,tt2547584,7.2,46247.0,The Light Between Oceans,2016,133.0,"Drama,Romance",34.0,"Sep 2, 2016",20000000.0,12545979.0,22281732.0,2281732.0,0.5630612108609869,0.1140866,2016.0,False
428,tt2555736,6.6,28931.0,The Second Best Exotic Marigold Hotel,2015,122.0,"Comedy,Drama",73.0,"Mar 6, 2015",10000000.0,33078266.0,90384306.0,80384306.0,0.3659735574005514,8.0384306,2015.0,True
429,tt2562232,7.7,519417.0,Birdman or (The Unexpected Virtue of Ignorance),2014,119.0,"Comedy,Drama",86.0,"Oct 17, 2014",18000000.0,42340598.0,103215094.0,85215094.0,0.41021711417518064,4.734171888888889,2014.0,True
430,tt2582496,7.8,112627.0,Me and Earl and the Dying Girl,2015,105.0,"Comedy,Drama,Romance",100.0,"Jun 12, 2015",8000000.0,6758416.0,9266180.0,1266180.0,0.7293637723420007,0.1582725,2015.0,False
432,tt2582846,7.7,315135.0,The Fault in Our Stars,2014,126.0,"Drama,Romance",43.0,"Jun 6, 2014",12000000.0,124872350.0,307166834.0,295166834.0,0.40652940414784494,24.597236166666665,2014.0,True
437,tt2637276,6.3,165843.0,Ted 2,2015,115.0,Comedy,55.0,"Jun 26, 2015",68000000.0,81476385.0,217214143.0,149214143.0,0.37509705341792593,2.194325632352941,2015.0,True
441,tt2671706,7.2,86749.0,Fences,2016,139.0,Drama,37.0,"Dec 16, 2016",24000000.0,57682904.0,64282881.0,40282881.0,0.8973291660652235,1.678453375,2016.0,False
442,tt2674426,7.4,174567.0,Me Before You,2016,106.0,"Drama,Romance",20.0,"Jun 3, 2016",20000000.0,56245075.0,208265198.0,188265198.0,0.27006468454705523,9.4132599,2016.0,True
443,tt2690138,5.0,10066.0,The D Train,2015,101.0,"Comedy,Drama",34.0,"May 8, 2015",3000000.0,669688.0,772366.0,-2227634.0,0.8670604350787062,-0.7425446666666666,2015.0,False
444,tt2692904,7.1,120703.0,Locke,2013,85.0,Drama,37.0,"Apr 25, 2014",2000000.0,1370646.0,2088390.0,88390.0,0.656317067214457,0.044195,2014.0,False
445,tt2702724,5.4,39096.0,The Boss,2016,99.0,Comedy,17.0,"Apr 8, 2016",29000000.0,63077560.0,78652207.0,49652207.0,0.801980801377894,1.7121450689655173,2016.0,False
446,tt2718492,7.4,46819.0,Ida,2013,82.0,Drama,3.0,"May 2, 2014",2600000.0,3827060.0,15298355.0,12698355.0,0.25016153697570753,4.8839826923076926,2014.0,True
448,tt2726560,7.1,70327.0,The Longest Ride,2015,123.0,"Drama,Romance",61.0,"Apr 10, 2015",34000000.0,37446117.0,63802928.0,29802928.0,0.586902798567489,0.8765567058823529,2015.0,False
453,tt2784678,6.4,24744.0,Top Five,2014,102.0,"Comedy,Romance",80.0,"Dec 12, 2014",12000000.0,25317379.0,26001741.0,14001741.0,0.9736801470332314,1.16681175,2014.0,False
455,tt2788710,6.5,286341.0,The Interview,2014,112.0,Comedy,33.0,"Feb 6, 2014",44000000.0,6105175.0,12342632.0,-31657368.0,0.4946412564192143,-0.7194856363636364,2014.0,False
458,tt2854926,6.5,85186.0,Tag,2018,100.0,Comedy,50.0,"Jun 15, 2018",28000000.0,54730625.0,77026186.0,49026186.0,0.7105456967582428,1.7509352142857142,2018.0,False
459,tt2870708,6.7,34907.0,Wish I Was Here,2014,106.0,"Comedy,Drama",61.0,"Jul 18, 2014",6000000.0,3591299.0,6591365.0,591365.0,0.5448490563032088,0.09856083333333333,2014.0,False
462,tt2883434,6.6,10659.0,Black or White,2014,121.0,Drama,80.0,"Jan 30, 2015",9000000.0,21571189.0,21971021.0,12971021.0,0.9818018470784767,1.4412245555555556,2015.0,False
464,tt2910274,6.8,21536.0,Obvious Child,2014,84.0,"Comedy,Drama,Romance",41.0,"Jun 6, 2014",1000000.0,3122616.0,3324070.0,2324070.0,0.939395379760354,2.32407,2014.0,True
465,tt2910904,7.1,46833.0,The Dressmaker,2015,119.0,"Comedy,Drama",57.0,"Sep 23, 2016",11900000.0,2022115.0,24041617.0,12141617.0,0.08410894325452402,1.0203039495798318,2016.0,False
472,tt2980210,6.1,36062.0,A Hologram for the King,2016,98.0,"Comedy,Drama,Romance",47.0,"Apr 22, 2016",35000000.0,4212494.0,11846010.0,-23153990.0,0.3556044609113111,-0.6615425714285714,2016.0,False
474,tt2980648,7.3,69562.0,The Hundred-Foot Journey,2014,122.0,"Comedy,Drama",13.0,"Aug 8, 2014",22000000.0,54235441.0,94270488.0,72270488.0,0.5753172827534319,3.285022181818182,2014.0,True
481,tt3104988,7.0,96617.0,Crazy Rich Asians,2018,120.0,"Comedy,Romance",38.0,"Aug 15, 2018",30000000.0,174532921.0,238099711.0,208099711.0,0.7330244974551859,6.936657033333334,2018.0,True
485,tt3152624,6.2,121860.0,Trainwreck,2015,125.0,"Comedy,Drama,Romance",36.0,"Jul 17, 2015",35000000.0,110212700.0,141123897.0,106123897.0,0.7809641197762559,3.0321113428571427,2015.0,True
487,tt3172532,6.9,27003.0,The Diary of a Teenage Girl,2015,102.0,"Comedy,Drama,Romance",35.0,"Aug 7, 2015",2000000.0,1477002.0,2279959.0,279959.0,0.6478195441233812,0.1399795,2015.0,False
490,tt3181822,4.7,34816.0,The Boy Next Door,2015,91.0,"Horror,Thriller",81.0,"Jan 23, 2015",4000000.0,36006065.0,53401938.0,49401938.0,0.6742464103081802,12.3504845,2015.0,True
491,tt3216348,5.3,10217.0,Incarnate,2016,91.0,"Horror,Thriller",39.0,"Dec 2, 2016",5000000.0,4799774.0,9371036.0,4371036.0,0.5121924619647177,0.8742072,2016.0,False
496,tt3316960,7.5,116832.0,Still Alice,2014,101.0,Drama,92.0,"Jan 16, 2015",5000000.0,18656400.0,41699612.0,36699612.0,0.4473998463103206,7.3399224,2015.0,True
499,tt3352390,5.3,21704.0,Friend Request,2016,92.0,"Horror,Thriller",48.0,"Sep 22, 2017",9900000.0,3759078.0,11310835.0,1410835.0,0.3323431028743678,0.14250858585858586,2017.0,False
501,tt3401882,5.6,35136.0,Fist Fight,2017,91.0,Comedy,29.0,"Feb 17, 2017",25000000.0,32187017.0,40286416.0,15286416.0,0.798954590549827,0.61145664,2017.0,False
504,tt3464902,7.1,182622.0,The Lobster,2015,119.0,"Comedy,Drama,Romance",32.0,"Mar 25, 2016",4500000.0,9196278.0,18019834.0,13519834.0,0.5103419931615353,3.0044075555555554,2016.0,True
511,tt3564472,6.2,29321.0,Girls Trip,2017,122.0,"Comedy,Drama",36.0,"Jul 21, 2017",28000000.0,115108515.0,140886353.0,112886353.0,0.8170309795725921,4.0316554642857145,2017.0,True
513,tt3612616,8.1,43020.0,Mommy,2014,139.0,Drama,1.0,"Jan 23, 2015",4900000.0,3498695.0,17536004.0,12636004.0,0.1995149522091806,2.5787763265306123,2015.0,True
515,tt3628584,5.9,13306.0,Barbershop: The Next Cut,2016,111.0,"Comedy,Drama",22.0,"Apr 15, 2016",20000000.0,54030051.0,54404202.0,34404202.0,0.9931227554812769,1.7202101,2016.0,False
520,tt3702652,5.3,15813.0,The Other Side of the Door,2016,96.0,Horror,49.0,"Mar 4, 2016",5000000.0,3000342.0,12905107.0,7905107.0,0.23249260932125554,1.5810214,2016.0,False
523,tt3707106,5.3,16206.0,By the Sea,2015,122.0,"Drama,Romance",97.0,"Nov 13, 2015",20000000.0,538460.0,3727746.0,-16272254.0,0.14444653686168532,-0.8136127,2015.0,False
530,tt3760922,6.0,25933.0,My Big Fat Greek Wedding 2,2016,94.0,"Comedy,Romance",77.0,"Mar 25, 2016",18000000.0,59689605.0,92096558.0,74096558.0,0.6481198244129819,4.116475444444444,2016.0,True
538,tt3832914,6.5,11716.0,War Room,2015,120.0,Drama,66.0,"Aug 28, 2015",3000000.0,67790117.0,73975239.0,70975239.0,0.9163892934499339,23.658413,2015.0,True
539,tt3835080,5.1,15055.0,31,2016,102.0,"Horror,Thriller",85.0,"Oct 21, 2016",1500000.0,779820.0,922727.0,-577273.0,0.84512537294346,-0.38484866666666667,2016.0,False
542,tt3966404,7.6,30899.0,Mustang,2015,97.0,Drama,21.0,"Nov 20, 2015",1400000.0,845464.0,5552584.0,4152584.0,0.15226496348366814,2.9661314285714284,2015.0,True
543,tt4034228,7.8,214557.0,Manchester by the Sea,2016,137.0,Drama,30.0,"Nov 18, 2016",8500000.0,47695371.0,77733867.0,69233867.0,0.613572601501994,8.145160823529412,2016.0,True
559,tt4438848,5.7,102793.0,Neighbors 2: Sorority Rising,2016,92.0,Comedy,56.0,"May 20, 2016",35000000.0,55340730.0,108757621.0,73757621.0,0.5088446169671181,2.1073606,2016.0,True
560,tt4465564,4.6,81706.0,Fifty Shades Darker,2017,118.0,"Drama,Romance",91.0,"Feb 10, 2017",55000000.0,114434010.0,381398492.0,326398492.0,0.300037919394815,5.934518036363636,2017.0,True
562,tt4481414,7.6,82426.0,Gifted,2017,101.0,Drama,4.0,"Apr 7, 2017",7000000.0,24801212.0,36964656.0,29964656.0,0.6709439416939251,4.280665142857143,2017.0,True
563,tt4501244,6.2,89628.0,Why Him?,2016,111.0,Comedy,62.0,"Dec 23, 2016",38000000.0,60323786.0,117425156.0,79425156.0,0.5137211484735008,2.0901356842105265,2016.0,True
564,tt4501454,6.3,10629.0,The Meddler,2015,103.0,"Comedy,Drama,Romance",58.0,"Apr 22, 2016",3200000.0,4267219.0,5526942.0,2326942.0,0.7720759508603492,0.727169375,2016.0,False
566,tt4504044,5.9,11456.0,The Prodigy,2019,92.0,"Horror,Thriller",36.0,"Feb 8, 2019",6000000.0,14856291.0,19789712.0,13789712.0,0.750707792008292,2.2982853333333333,2019.0,True
571,tt4651520,6.2,100952.0,Bad Moms,2016,100.0,Comedy,99.0,"Jul 29, 2016",20000000.0,113257297.0,180998716.0,160998716.0,0.6257353615701893,8.0499358,2016.0,True
572,tt4667094,3.5,17189.0,Fifty Shades of Black,2016,92.0,Comedy,15.0,"Jan 29, 2016",5000000.0,11686940.0,22113075.0,17113075.0,0.5285081337624912,3.422615,2016.0,True
574,tt4682786,6.8,78764.0,Collateral Beauty,2016,97.0,"Drama,Romance",13.0,"Dec 16, 2016",36000000.0,31016021.0,85309093.0,49309093.0,0.36357227476325416,1.3696970277777778,2016.0,False
575,tt4795124,5.9,11747.0,How to Be a Latin Lover,2017,115.0,"Comedy,Drama",75.0,"Apr 28, 2017",10000000.0,32149404.0,62556228.0,52556228.0,0.5139281096040509,5.2556228,2017.0,True
582,tt4925292,7.4,177677.0,Lady Bird,2017,94.0,"Comedy,Drama",53.0,"Nov 3, 2017",10000000.0,48958273.0,78610769.0,68610769.0,0.6227934623053999,6.8610769,2017.0,True
584,tt4972582,7.3,358543.0,Split,2016,117.0,"Horror,Thriller",50.0,"Jan 20, 2017",5000000.0,138141585.0,278964806.0,273964806.0,0.49519359442065247,54.7929612,2017.0,True
585,tt4975722,7.4,227964.0,Moonlight,2016,111.0,Drama,64.0,"Oct 21, 2016",1500000.0,27854931.0,65245512.0,63745512.0,0.42692485883166953,42.497008,2016.0,True
586,tt4995790,7.2,44239.0,The Square,2017,151.0,"Comedy,Drama",100.0,"Oct 25, 2013",1500000.0,124244.0,176262.0,-1323738.0,0.7048825044535975,-0.882492,2013.0,False
587,tt4995790,7.2,44239.0,The Square,2017,151.0,"Comedy,Drama",10.0,"Apr 9, 2010",1900000.0,406216.0,740932.0,-1159068.0,0.5482500418391971,-0.6100357894736842,2010.0,False
588,tt5001718,6.4,26811.0,"Everything, Everything",2017,96.0,"Drama,Romance",70.0,"May 19, 2017",10000000.0,34121140.0,61603136.0,51603136.0,0.5538864125358813,5.1603136,2017.0,True
593,tt5164432,7.6,81575.0,"Love, Simon",2018,110.0,"Comedy,Drama,Romance",57.0,"Mar 16, 2018",10000000.0,40826341.0,65520633.0,55520633.0,0.6231066326846995,5.5520633,2018.0,True
597,tt5247022,7.4,55285.0,Paterson,2016,118.0,"Comedy,Drama,Romance",54.0,"Dec 28, 2016",5000000.0,2141423.0,10727536.0,5727536.0,0.1996192788353262,1.1455072,2016.0,False
601,tt5462602,7.6,104008.0,The Big Sick,2017,120.0,"Comedy,Drama,Romance",64.0,"Jun 23, 2017",5000000.0,42872467.0,53972860.0,48972860.0,0.79433380035818,9.794572,2017.0,True
607,tt5619332,5.5,25756.0,Life of the Party,2018,105.0,Comedy,88.0,"May 11, 2018",30000000.0,53059911.0,65759911.0,35759911.0,0.8068732179397262,1.1919970333333334,2018.0,False
610,tt5649144,7.6,72193.0,The Florida Project,2017,111.0,Drama,11.0,"Oct 6, 2017",2000000.0,5904366.0,11295324.0,9295324.0,0.5227265725179729,4.647662,2017.0,True
615,tt5719700,5.8,22614.0,Home Again,2017,97.0,"Comedy,Drama,Romance",57.0,"Sep 8, 2017",15000000.0,27020284.0,37336874.0,22336874.0,0.7236889729975787,1.4891249333333334,2017.0,False
620,tt5804038,7.8,13948.0,I Am Not Your Negro,2016,93.0,Documentary,32.0,"Feb 3, 2017",1000000.0,7123919.0,9617402.0,8617402.0,0.7407321644660377,8.617402,2017.0,True
633,tt5990474,7.2,10735.0,Columbus,2017,104.0,Drama,93.0,"Aug 4, 2017",700000.0,1017107.0,1110511.0,410511.0,0.915890972714363,0.5864442857142858,2017.0,False
642,tt6472976,7.2,10645.0,Five Feet Apart,2019,116.0,"Drama,Romance",91.0,"Mar 15, 2019",7000000.0,45729221.0,80504421.0,73504421.0,0.5680336611575655,10.500631571428572,2019.0,True
