,tconst,averagerating,numvotes,movie,start_year,runtime_minutes,genres,id,release_date,production_budget,domestic_gross,worldwide_gross,net_pre_marketing,domestic/world,earnings/cost_ratio,year_released,Profitable?
35375,tt3713166,5.6,62043.0,Unfriended,2014,83.0,"Horror,Mystery,Thriller",14.0,"Apr 17, 2015",1000000.0,32789645.0,64364198.0,63364198.0,0.5094391916450198,63.364198,2015.0,True
36601,tt3835080,5.1,15055.0,31,2016,102.0,"Horror,Thriller",85.0,"Oct 21, 2016",1500000.0,779820.0,922727.0,-577273.0,0.84512537294346,-0.38484866666666667,2016.0,False
36775,tt3850590,6.2,55400.0,Krampus,2015,98.0,"Comedy,Fantasy,Horror",28.0,"Dec 4, 2015",15000000.0,42725475.0,61788393.0,46788393.0,0.6914805989532694,3.1192262,2015.0,True
36871,tt3860916,6.3,27339.0,Cargo,2017,105.0,"Drama,Horror,Sci-Fi",73.0,"Oct 21, 2011",4200000.0,0.0,313230.0,-3886770.0,0.0,-0.9254214285714286,2011.0,False
37024,tt3882082,6.0,68957.0,The Boy,2016,97.0,"Horror,Mystery,Thriller",68.0,"Jan 22, 2016",10000000.0,35819556.0,68220952.0,58220952.0,0.5250521276806575,5.8220952,2016.0,True
38180,tt4030600,4.3,17743.0,The Bye Bye Man,2017,96.0,"Drama,Fantasy,Horror",77.0,"Jan 13, 2017",7400000.0,22395806.0,31187727.0,23787727.0,0.7180967692836352,3.214557702702703,2017.0,True
38362,tt4052882,6.3,106927.0,The Shallows,2016,86.0,"Drama,Horror,Thriller",54.0,"Jun 24, 2016",13000000.0,55121623.0,118763442.0,105763442.0,0.4641295509101193,8.135649384615384,2016.0,True
38452,tt4062536,7.0,90773.0,Green Room,2015,95.0,"Horror,Music,Thriller",46.0,"Apr 15, 2016",5000000.0,3220371.0,3807503.0,-1192497.0,0.8457960505874847,-0.2384994,2016.0,False
38809,tt4094724,6.0,80254.0,The Purge: Election Year,2016,108.0,"Action,Horror,Sci-Fi",42.0,"Jul 1, 2016",10000000.0,79042440.0,118514727.0,108514727.0,0.6669419235973939,10.8514727,2016.0,True
39684,tt4191580,5.9,34669.0,Meet the Blacks,2016,94.0,"Comedy,Horror",39.0,"Apr 1, 2016",900000.0,9097072.0,9097072.0,8197072.0,1.0,9.107857777777777,2016.0,True
40188,tt4263482,6.8,154278.0,The Witch,2015,92.0,"Horror,Mystery",94.0,"Feb 19, 2016",3500000.0,25138705.0,40454520.0,36954520.0,0.6214065820086359,10.558434285714286,2016.0,True
40897,tt4361050,6.1,47099.0,Ouija: Origin of Evil,2016,99.0,"Drama,Horror,Mystery",75.0,"Oct 21, 2016",9000000.0,35144505.0,81831866.0,72831866.0,0.42947212031068677,8.092429555555556,2016.0,True
41891,tt4504044,5.9,11456.0,The Prodigy,2019,92.0,"Horror,Thriller",36.0,"Feb 8, 2019",6000000.0,14856291.0,19789712.0,13789712.0,0.750707792008292,2.2982853333333333,2019.0,True
42036,tt4520364,5.8,35487.0,Morgan,2016,92.0,"Action,Horror,Sci-Fi",5.0,"Sep 2, 2016",8000000.0,3915251.0,7298786.0,-701214.0,0.5364249616306054,-0.08765175,2016.0,False
43368,tt4695012,6.2,69039.0,It Comes at Night,2017,91.0,"Horror,Mystery",4.0,"Jun 9, 2017",5000000.0,13985117.0,19720203.0,14720203.0,0.7091771316958553,2.9440406,2017.0,True
43752,tt4761916,5.9,13822.0,Unfriended: Dark Web,2018,92.0,"Crime,Horror,Mystery",29.0,"Jul 20, 2018",1000000.0,8866745.0,16434588.0,15434588.0,0.5395173277237008,15.434588,2018.0,True
43879,tt4779682,5.7,114042.0,The Meg,2018,113.0,"Action,Horror,Sci-Fi",94.0,"Aug 10, 2018",178000000.0,145443742.0,529530715.0,351530715.0,0.27466535534204095,1.9748916573033708,2018.0,True
43914,tt4786282,6.3,100650.0,Lights Out,2016,81.0,"Drama,Horror,Mystery",55.0,"Jul 22, 2016",5000000.0,67268835.0,148806510.0,143806510.0,0.45205572659421955,28.761302,2016.0,True
45295,tt4972582,7.3,358543.0,Split,2016,117.0,"Horror,Thriller",50.0,"Jan 20, 2017",5000000.0,138141585.0,278964806.0,273964806.0,0.49519359442065247,54.7929612,2017.0,True
45817,tt5052448,7.7,400474.0,Get Out,2017,104.0,"Horror,Mystery,Thriller",49.0,"Feb 24, 2017",5000000.0,176040665.0,255367951.0,250367951.0,0.6893608391759387,50.0735902,2017.0,True
46621,tt5140878,6.5,90402.0,Annabelle: Creation,2017,109.0,"Horror,Mystery,Thriller",2.0,"Aug 11, 2017",15000000.0,102092201.0,305384865.0,290384865.0,0.3343066821599034,19.358991,2017.0,True
47897,tt5308322,6.5,87132.0,Happy Death Day,2017,96.0,"Horror,Mystery,Thriller",58.0,"Oct 13, 2017",5000000.0,55683845.0,125010260.0,120010260.0,0.4454341987609657,24.002052,2017.0,True
47993,tt5322012,5.0,14962.0,Wish Upon,2017,90.0,"Drama,Fantasy,Horror",97.0,"Jul 14, 2017",12000000.0,14301505.0,23477345.0,11477345.0,0.6091619388819306,0.9564454166666667,2017.0,False
48587,tt5442430,6.6,182840.0,Life,2017,104.0,"Horror,Sci-Fi,Thriller",66.0,"Mar 24, 2017",58000000.0,30234022.0,100929666.0,42929666.0,0.2995553557068147,0.7401666551724138,2017.0,False
50359,tt5690360,3.2,19650.0,Slender Man,2018,93.0,"Horror,Mystery,Thriller",80.0,"Aug 10, 2018",10000000.0,30564825.0,51723644.0,41723644.0,0.5909255929454622,4.1723644,2018.0,True
50627,tt5726086,5.7,42154.0,Insidious: The Last Key,2018,103.0,"Horror,Mystery,Thriller",45.0,"Jan 5, 2018",10000000.0,67745330.0,167885588.0,157885588.0,0.40352081919026905,15.7885588,2018.0,True
50672,tt5734576,5.2,11629.0,The Possession of Hannah Grace,2018,86.0,"Horror,Mystery,Thriller",37.0,"Nov 30, 2018",6000000.0,14836174.0,42785387.0,36785387.0,0.34675797136064235,6.130897833333333,2018.0,True
53491,tt6133466,5.1,41741.0,The First Purge,2018,98.0,"Action,Horror,Sci-Fi",49.0,"Jul 4, 2018",13000000.0,69488745.0,136617305.0,123617305.0,0.5086379430482837,9.509023461538462,2018.0,True
56362,tt6644200,7.6,305031.0,A Quiet Place,2018,90.0,"Drama,Horror,Sci-Fi",66.0,"Apr 6, 2018",17000000.0,188024361.0,334522294.0,317522294.0,0.5620682518696347,18.677782,2018.0,True
56894,tt6772950,5.2,33621.0,Truth or Dare,2018,100.0,"Horror,Thriller",91.0,"Apr 13, 2018",3500000.0,41411015.0,95127344.0,91627344.0,0.4353218880998086,26.179241142857144,2018.0,True
57280,tt6857112,7.1,102511.0,Us,2019,116.0,"Horror,Mystery,Thriller",88.0,"Mar 22, 2019",20000000.0,175006930.0,254210310.0,234210310.0,0.6884336437810095,11.7105155,2019.0,True
57914,tt6998518,6.6,44378.0,Mandy,2018,121.0,"Action,Fantasy,Horror",71.0,"Sep 14, 2018",6000000.0,1214525.0,1427656.0,-4572344.0,0.8507126366575701,-0.7620573333333334,2018.0,False
58547,tt7153766,6.4,32049.0,Unsane,2018,98.0,"Drama,Horror,Mystery",70.0,"Mar 23, 2018",1500000.0,7690044.0,14244931.0,12744931.0,0.5398442435417904,8.496620666666667,2018.0,True
61203,tt7784604,7.3,151571.0,Hereditary,2018,127.0,"Drama,Horror,Mystery",56.0,"Jun 8, 2018",10000000.0,44069456.0,70133905.0,60133905.0,0.6283616461966577,6.0133905,2018.0,True
62412,tt8155288,6.3,27462.0,Happy Death Day 2U,2019,100.0,"Drama,Horror,Mystery",78.0,"Feb 13, 2019",9000000.0,28051045.0,64179495.0,55179495.0,0.43707176256217034,6.131055,2019.0,True
